NUM_TRADES,PRICE,TIME,TRAILING_PRICE_0,TRAILING_PRICE_1,TRAILING_PRICE_2,TRAILING_PRICE_3,TRAILING_PRICE_4,TRAILING_PRICE_5,TRAILING_PRICE_6,TRAILING_PRICE_7,TRAILING_PRICE_8,TRAILING_PRICE_9,VOLUME
0,378.0,2014-12-02 08:30:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 08:40:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 08:50:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 09:00:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 09:10:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 09:20:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,0.0
0,378.0,2014-12-02 09:30:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,0.0
0,378.0,2014-12-02 09:40:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,0.0
0,378.0,2014-12-02 09:50:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
0,378.0,2014-12-02 10:00:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
0,378.0,2014-12-02 10:10:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
0,378.0,2014-12-02 10:20:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
0,378.0,2014-12-02 10:30:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
1,378.0,2014-12-02 10:40:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.1
0,378.0,2014-12-02 10:50:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.0
1,378.0,2014-12-02 11:00:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,0.7936
